Mon Apr 29 22:09:27 2024    profile_results.prof

         124232351 function calls (123790590 primitive calls) in 804.139 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:2495(read_func_attr_all)
      884    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\sre_parse.py:165(__getitem__)
      998    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
       87    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typeinfer.py:1185(check_var)
       63    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\enum.py:88(__setitem__)
       53    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexing.py:133(iloc)
     1024    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\enum.py:431(__getitem__)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1770(<listcomp>)
       28    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\datamodel\models.py:630(get)
      312    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:114(<listcomp>)
      946    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
      600    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\os.py:740(check_str)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:10520(any)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\scipy\io\matlab\_mio5.py:217(read_file_header)
      167    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\imputils.py:55(decorate)
     2247    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\binding\targets.py:122(__str__)
        5    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:2490(read_func_attr)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\frame.py:4489(_sanitize_column)
       57    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\_ffi\_ctypes\object.py:28(_return_object)
       77    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:160(__exit__)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\callconv.py:258(decorate_function)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cpython\rangeobj.py:28(range1_impl)
       57    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:560(_classify_pyc)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:2389(_is_all_dates)
       11    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\datamodel\models.py:524(<listcomp>)
     1359    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\analysis.py:69(<genexpr>)
      122    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\bytecode.py:245(next)
        5    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_all_arraylike}
       31    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\types\containers.py:293(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:10220(any)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\io\formats\csvs.py:142(_initialize_columns)
      131    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\types\npytypes.py:523(__repr__)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cpython\mathimpl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\byteflow.py:1996(__init__)
       25    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\contextlib.py:489(__exit__)
      197    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
       16    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\binding\module.py:89(get_global_variable)
     2853    0.000    0.000    0.000    0.000 {built-in method builtins.id}
    56/14    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\ssa.py:457(_find_def_from_bottom)
      110    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\context.py:408(_get_global_type)
      534    0.000    0.000    0.000    0.000 {method 'fileno' of '_io.TextIOWrapper' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:10185(_logical_func)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\nvvm.py:213(add_module)
       54    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:2218(is_object)
       16    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\misc\dummyarray.py:150(from_desc)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cpython\tupleobj.py:1(<module>)
        5    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\std.py:574(_decr_instances)
      132    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\ir.py:1171(define)
      111    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\byteflow.py:181(_run_handle_exception)
       74    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\io\parsers\c_parser_wrapper.py:354(<listcomp>)
       12    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:4728(equals)
       15    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typeinfer.py:222(__call__)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\cgutils.py:900(if_zero)
      119    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\byteflow.py:1740(append)
       19    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typed_passes.py:955(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\mathimpl.py:248(lower_binary_impl)
     1024    0.000    0.000    0.000    0.000 {built-in method numba.core.typeconv._typeconv.check_compatible}
     1429    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\types\functions.py:249(<genexpr>)
        6    0.000    0.000    0.000    0.000 {method 'dim' of 'torch._C.TensorBase' objects}
       42    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1969(<lambda>)
      427    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\sre_parse.py:255(get)
      255    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\context.py:52(__getitem__)
      140    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\interpreter.py:1850(get)
      134    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1756(_extract_array)
      534    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\colorama\ansitowin32.py:131(get_win32_calls)
       99    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\ir.py:1200(get_or_define)
       11    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\builder.py:875(call)
       69    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\dtypes.py:1201(is_dtype)
      120    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadecl.py:339(generic)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:1073(get_memory_info)
      174    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\extending.py:222(overload_method)
        4    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.ndarray' objects}
      138    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\lowering.py:1428(getvar)
        9    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\np\arrayobj.py:63(make_array)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\untyped_passes.py:265(run_pass)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\binding\passmanagers.py:88(create_module_pass_manager)
   124/34    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\sre_parse.py:175(getwidth)
       57    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:696(spec_from_file_location)
      150    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\context.py:655(unify_pairs)
       14    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\lowering.py:397(pre_block)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\nvvm.py:696(add_ir_version)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cpython\rangeobj.py:237(make_range_attr)
      105    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\ir.py:593(<genexpr>)
      780    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\binding\passmanagers.py:671(__init__)
       27    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\instructions.py:349(__init__)
      103    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:112(release)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\reshape\concat.py:547(_get_new_axes)
       58    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\instructions.py:30(descr)
       32    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typed_passes.py:759(select_template)
     1946    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
      324    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\context.py:497(insert_attributes)
      110    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\traceback.py:216(clear_frames)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\transforms.py:361(with_lifting)
      110    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\values.py:1091(_to_list)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\Downloads\antifraud-main\antifraud-main\feature_engineering\data_process - cuda.py:63(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\series.py:4359(_reduce)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\binding\executionengine.py:124(target_data)
       15    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\interpreter.py:2243(op_STORE_FAST)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\reshape\concat.py:549(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\misc\quicksort.py:1(<module>)
       59    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\values.py:452(_to_string)
      232    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\warnings.py:477(__exit__)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\series.py:4572(reindex)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\transforms.py:524(find_setupwiths)
      192    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\scipy\sparse\_base.py:291(nnz)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\binding\transforms.py:48(inlining_threshold)
        6    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\typing.py:719(__instancecheck__)
        8    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\array_algos\take.py:266(_get_take_nd_function_cached)
      106    0.000    0.000    0.000    0.000 {built-in method pandas._libs.writers.word_len}
       25    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\values.py:794(__init__)
       34    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\scipy\sparse\_sputils.py:238(isshape)
     2858    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\pprint.py:89(__init__)
      310    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\templates.py:1252(register_attr)
       88    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\types\containers.py:233(__init__)
     2439    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\targetconfig.py:38(default)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\transforms.py:529(find_ranges)
      352    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\ir.py:241(fixup)
      267    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\errors.py:247(__enter__)
      267    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\errors.py:256(__init__)
     1331    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\utils\validation.py:646(check_array)
        6    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\misc\dummyarray.py:234(<listcomp>)
       13    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\interpreter.py:2763(_binop)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\torch\cuda\random.py:87(manual_seed)
      377    0.000    0.000    0.000    0.000 {built-in method builtins.min}
     1485    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\range.py:379(get_loc)
       21    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:165(_consolidate_key)
      102    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\cffi\api.py:952(_builtin_function_type)
       38    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\decorators.py:201(_jit)
        6    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\misc\dummyarray.py:52(__getitem__)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pycparser\ply\lex.py:34(<module>)
      103    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:87(acquire)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\io\common.py:428(get_compression_method)
     2071    0.000    0.000    0.000    0.000 {function _TargetRegistry.__getitem__ at 0x0000023F8E166040}
      105    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\byteflow.py:1722(make_temp)
      112    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\inspect.py:494(unwrap)
        6    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\typing.py:848(__subclasscheck__)
